CONTROL,WEIGHT,TENURE,INCOME,RENT,MORT_AMT,HOME_VAL,MOVE_YEAR,DIVISION,METRO,TOTROOMS,PERPOVLVL,SOURCE,SURVEY_YEAR,IS_OWNER,IS_RENTER,EDU_TIER,YEARS_US,DIV_MEDIAN_RENT,Rp,LATE_PAYMENT_FLAG,EVICTION_THREAT,HOUSING_DISTRESS,E_norm,T_norm,HC_WCI
11027044,853.32819199,1,19200.0,,2589.0,494779.0,2017.0,1,14460,6,105.0,AHS_2023,2023,1,0,3.0,6.0,1100.0,,,,,0.5,0.2,
11027045,1150.7401397,2,46000.0,2500.0,,,2023.0,1,14460,3,295.0,AHS_2023,2023,0,1,5.0,0.0,1100.0,2.272727272727273,,,,1.0,0.0,1.090909090909091
11027046,1168.4202978,1,139500.0,,1338.0,712639.0,2001.0,1,14460,6,501.0,AHS_2023,2023,1,0,4.0,22.0,1100.0,,0.0,,0.0,0.75,0.7333333333333333,
11027047,973.92898374,2,99000.0,11800.0,,,2022.0,1,14460,4,501.0,AHS_2023,2023,0,1,5.0,1.0,1100.0,2.6881720430107525,0.0,0.0,0.0,1.0,0.03333333333333333,1.2405017921146952
11027048,1713.5161715,2,37000.0,1200.0,,,2010.0,1,14460,4,184.0,AHS_2023,2023,0,1,4.0,13.0,1100.0,1.0909090909090908,,,,0.75,0.43333333333333335,0.7580808080808081
11027049,1001.5566742,1,640000.0,,3567.0,2082178.0,2018.0,1,14460,12,501.0,AHS_2023,2023,1,0,4.0,5.0,1100.0,,0.0,,0.0,0.75,0.16666666666666666,
11027051,1288.2050701,1,154300.0,,1934.0,599290.0,2010.0,1,14460,9,422.0,AHS_2023,2023,1,0,5.0,13.0,1100.0,,0.0,,0.0,1.0,0.43333333333333335,
11027052,973.92898374,1,19200.0,,,467705.0,1960.0,1,14460,5,134.0,AHS_2023,2023,1,0,4.0,30.0,1100.0,,,,,0.75,1.0,
11027053,1845.6943373,1,33100.0,,,97498.0,2000.0,3,99999,4,183.0,AHS_2023,2023,1,0,3.0,23.0,800.0,,,,,0.5,0.7666666666666667,
11027054,4671.3661129,1,57000.0,,496.0,351693.0,2007.0,1,99999,5,189.0,AHS_2023,2023,1,0,4.0,16.0,1100.0,,0.0,,0.0,0.75,0.5333333333333333,
11027055,365.2302397,2,24000.0,1200.0,,,2014.0,1,99998,5,120.0,AHS_2023,2023,0,1,4.0,9.0,1100.0,1.0909090909090908,,,,0.75,0.3,0.7136363636363635
11027057,6761.7771931,2,33700.0,530.0,,,2021.0,7,99999,4,216.0,AHS_2023,2023,0,1,3.0,2.0,1100.0,0.4818181818181818,0.0,0.0,0.0,0.5,0.06666666666666667,0.3494949494949495
11027058,1106.8702225,1,240000.0,,,875136.0,2019.0,1,14460,4,501.0,AHS_2023,2023,1,0,5.0,4.0,1100.0,,,,,1.0,0.13333333333333333,
11027059,1168.4202978,1,240000.0,,3083.0,780292.0,2021.0,1,14460,7,501.0,AHS_2023,2023,1,0,3.0,2.0,1100.0,,0.0,,0.0,0.5,0.06666666666666667,
11027061,1295.4793474,1,47000.0,,1663.0,422181.0,2022.0,1,14460,6,195.0,AHS_2023,2023,1,0,2.0,1.0,1100.0,,,,,0.25,0.03333333333333333,
11027062,827.95014787,2,45000.0,1200.0,,,2020.0,1,14460,4,223.0,AHS_2023,2023,0,1,2.0,3.0,1100.0,1.0909090909090908,0.0,0.0,0.0,0.25,0.1,0.4803030303030303
11027064,628.02562352,,,,,,,1,14460,1,,AHS_2023,2023,0,0,,,1100.0,,,,,,,
11027066,1756.4112906,2,300000.0,3100.0,,,2022.0,1,14460,5,501.0,AHS_2023,2023,0,1,5.0,1.0,1100.0,2.6881720430107525,,,,1.0,0.03333333333333333,1.2405017921146952
11027068,3461.8644743,1,24200.0,,,276056.0,1959.0,1,99998,6,134.0,AHS_2023,2023,1,0,3.0,30.0,1100.0,,,,,0.5,1.0,
11027070,628.02562352,,,,,,,1,14460,4,,AHS_2023,2023,0,0,,,1100.0,,,,,,,
11027072,1001.5566742,1,120100.0,,,1927756.0,2018.0,1,14460,7,338.0,AHS_2023,2023,1,0,5.0,5.0,1100.0,,,,,1.0,0.16666666666666666,
11027073,1316.6157279,1,77000.0,,2556.0,782300.0,2022.0,1,14460,6,209.0,AHS_2023,2023,1,0,4.0,1.0,1100.0,,0.0,,0.0,0.75,0.03333333333333333,
11027075,959.19180531,1,192200.0,,,2290393.0,1976.0,1,14460,8,501.0,AHS_2023,2023,1,0,5.0,30.0,1100.0,,,,,1.0,1.0,
11027076,1168.4202978,1,80000.0,,,679432.0,2001.0,1,14460,6,340.0,AHS_2023,2023,1,0,5.0,22.0,1100.0,,,,,1.0,0.7333333333333333,
11027077,2924.0028156,1,74600.0,,,506859.0,1999.0,3,99999,5,414.0,AHS_2023,2023,1,0,3.0,24.0,800.0,,,,,0.5,0.8,
11027080,4476.4579384,1,106600.0,,,303148.0,1996.0,1,99999,7,455.0,AHS_2023,2023,1,0,5.0,27.0,1100.0,,,,,1.0,0.9,
11027083,8406.9513562,1,114500.0,,,420615.0,2015.0,5,99998,6,501.0,AHS_2023,2023,1,0,5.0,8.0,1200.0,,,,,1.0,0.26666666666666666,
11027084,344.14428758,2,29900.0,1100.0,,,2006.0,1,14460,3,208.0,AHS_2023,2023,0,1,3.0,17.0,1100.0,1.0,,,,0.5,0.5666666666666667,0.6888888888888888
11027085,1168.4202978,1,320000.0,,4769.0,1222714.0,2022.0,1,14460,7,501.0,AHS_2023,2023,1,0,5.0,1.0,1100.0,,0.0,,0.0,1.0,0.03333333333333333,
11027086,1327.9095874,2,241500.0,3000.0,,,2020.0,1,14460,6,501.0,AHS_2023,2023,0,1,5.0,3.0,1100.0,2.6881720430107525,0.0,0.0,0.0,1.0,0.1,1.2627240143369176
11027087,834.84091784,1,3800.0,,,367691.0,2014.0,1,14460,5,27.0,AHS_2023,2023,1,0,5.0,9.0,1100.0,,,,,1.0,0.3,
11027090,834.84091784,1,270800.0,,2075.0,983175.0,1982.0,1,14460,8,501.0,AHS_2023,2023,1,0,5.0,30.0,1100.0,,,,,1.0,1.0,
11027091,834.84091784,1,262000.0,,,705772.0,2009.0,1,14460,7,501.0,AHS_2023,2023,1,0,5.0,14.0,1100.0,,,,,1.0,0.4666666666666667,
11027093,834.84091784,1,155000.0,,730.0,579726.0,2003.0,1,14460,5,501.0,AHS_2023,2023,1,0,5.0,20.0,1100.0,,,,,1.0,0.6666666666666666,
11027095,834.84091784,1,18000.0,,,575831.0,1965.0,1,14460,5,125.0,AHS_2023,2023,1,0,2.0,30.0,1100.0,,,,,0.25,1.0,
11027096,6585.8170474,1,164820.0,,,501932.0,2000.0,5,99998,6,501.0,AHS_2023,2023,1,0,3.0,23.0,1200.0,,,,,0.5,0.7666666666666667,
11027097,3481.3646425,1,0.0,,,257339.0,1999.0,1,99998,4,1.0,AHS_2023,2023,1,0,4.0,24.0,1100.0,,,,,0.75,0.8,
11027098,243.82819293,2,54000.0,1200.0,,,2012.0,1,14460,3,378.0,AHS_2023,2023,0,1,1.0,11.0,1100.0,1.0909090909090908,0.0,0.0,0.0,0.0,0.36666666666666664,0.4858585858585858
11027100,834.84091784,1,193300.0,,,655326.0,1959.0,1,14460,7,501.0,AHS_2023,2023,1,0,5.0,30.0,1100.0,,,,,1.0,1.0,
11027102,1756.4112906,2,180000.0,4900.0,,,2021.0,1,14460,5,501.0,AHS_2023,2023,0,1,5.0,2.0,1100.0,2.6881720430107525,0.0,0.0,0.0,1.0,0.06666666666666667,1.2516129032258065
11027103,390.78571848,2,65800.0,850.0,,,2015.0,1,14460,3,458.0,AHS_2023,2023,0,1,3.0,8.0,1100.0,0.7727272727272727,,,,0.5,0.26666666666666666,0.5131313131313131
11027104,1168.4202978,1,638000.0,,2347.0,1993473.0,2019.0,1,14460,11,501.0,AHS_2023,2023,1,0,5.0,4.0,1100.0,,,,,1.0,0.13333333333333333,
11027109,9620.7664763,1,55000.0,,305.0,320357.0,1999.0,5,99998,7,354.0,AHS_2023,2023,1,0,5.0,24.0,1200.0,,,,,1.0,0.8,
11027111,3562.1071313,1,170000.0,,301.0,421109.0,1994.0,1,99998,6,501.0,AHS_2023,2023,1,0,4.0,29.0,1100.0,,,,,0.75,0.9666666666666667,
11027114,628.02562352,,,,,,,1,14460,3,,AHS_2023,2023,0,0,,,1100.0,,,,,,,
11027115,1327.9095874,1,180000.0,,2217.0,509531.0,2019.0,1,14460,5,501.0,AHS_2023,2023,1,0,3.0,4.0,1100.0,,0.0,,0.0,0.5,0.13333333333333333,
11027117,1168.4202978,1,226000.0,,6062.0,730692.0,2021.0,1,14460,6,501.0,AHS_2023,2023,1,0,5.0,2.0,1100.0,,,,,1.0,0.06666666666666667,
11027119,985.47811565,2,63200.0,1400.0,,,2016.0,1,14460,3,208.0,AHS_2023,2023,0,1,2.0,7.0,1100.0,1.2727272727272727,0.0,0.0,0.0,0.25,0.23333333333333334,0.5853535353535354
11027121,834.84091784,1,66070.0,,,1994491.0,1970.0,1,14460,7,364.0,AHS_2023,2023,1,0,5.0,30.0,1100.0,,,,,1.0,1.0,
11027123,973.92898374,1,166000.0,,,626768.0,2004.0,1,14460,7,501.0,AHS_2023,2023,1,0,5.0,19.0,1100.0,,,,,1.0,0.6333333333333333,
11027125,628.02562352,,,,,794119.0,,1,14460,6,,AHS_2023,2023,0,0,,,1100.0,,,,,,,
11027126,1001.5566742,2,65504.0,700.0,,,2016.0,1,14460,6,327.0,AHS_2023,2023,0,1,4.0,7.0,1100.0,0.6363636363636364,,,,0.75,0.23333333333333334,0.5398989898989899
11027128,1545.4565752,2,113000.0,4200.0,,,2021.0,1,14460,7,372.0,AHS_2023,2023,0,1,5.0,2.0,1100.0,2.6881720430107525,0.0,0.0,0.0,1.0,0.06666666666666667,1.2516129032258065
11027129,1168.4202978,1,641200.0,,3214.0,909934.0,2016.0,1,14460,11,501.0,AHS_2023,2023,1,0,5.0,7.0,1100.0,,0.0,,0.0,1.0,0.23333333333333334,
11027130,1168.4202978,2,80000.0,2600.0,,,2014.0,1,14460,4,501.0,AHS_2023,2023,0,1,5.0,9.0,1100.0,2.3636363636363638,0.0,0.0,0.0,1.0,0.3,1.2212121212121212
11027131,1327.9095874,2,150000.0,3100.0,,,2023.0,1,14460,4,501.0,AHS_2023,2023,0,1,5.0,0.0,1100.0,2.6881720430107525,0.0,0.0,0.0,1.0,0.0,1.2293906810035842
11027132,1168.4202978,1,260100.0,,,664040.0,2012.0,1,14460,5,501.0,AHS_2023,2023,1,0,5.0,11.0,1100.0,,,,,1.0,0.36666666666666664,
11027133,1491.8364514,,,,,243915.0,,3,99999,6,,AHS_2023,2023,0,0,,,800.0,,,,,,,
11027135,4671.3661129,1,50000.0,,,355203.0,1992.0,1,99999,6,349.0,AHS_2023,2023,1,0,3.0,30.0,1100.0,,,,,0.5,1.0,
11027136,377.50175717,2,1700.0,300.0,,,2010.0,1,99998,4,8.0,AHS_2023,2023,0,1,4.0,13.0,1100.0,0.2727272727272727,,,,0.75,0.43333333333333335,0.48535353535353537
11027137,3562.1071313,1,145000.0,,909.0,364176.0,2019.0,1,99998,6,501.0,AHS_2023,2023,1,0,2.0,4.0,1100.0,,,,,0.25,0.13333333333333333,
11027140,834.84091784,1,210900.0,,,658033.0,1999.0,1,14460,6,501.0,AHS_2023,2023,1,0,5.0,24.0,1100.0,,,,,1.0,0.8,
11027142,896.78666383,1,130000.0,,1526.0,1383103.0,2020.0,1,14460,6,501.0,AHS_2023,2023,1,0,5.0,3.0,1100.0,,0.0,,0.0,1.0,0.1,
11027144,1168.4202978,2,140000.0,2400.0,,,2021.0,1,14460,5,501.0,AHS_2023,2023,0,1,5.0,2.0,1100.0,2.1818181818181817,,,,1.0,0.06666666666666667,1.082828282828283
11027146,1001.5566742,2,72100.0,1900.0,,,2022.0,1,14460,3,464.0,AHS_2023,2023,0,1,5.0,1.0,1100.0,1.7272727272727273,0.0,0.0,0.0,1.0,0.03333333333333333,0.9202020202020202
11027147,1001.5566742,1,290020.0,,2244.0,806499.0,2022.0,1,14460,6,501.0,AHS_2023,2023,1,0,5.0,1.0,1100.0,,,,,1.0,0.03333333333333333,
11027149,628.02562352,,,,,509968.0,,1,14460,8,,AHS_2023,2023,0,0,,,1100.0,,,,,,,
11027150,834.84091784,2,36000.0,760.0,,,2019.0,1,14460,2,251.0,AHS_2023,2023,0,1,5.0,4.0,1100.0,0.6909090909090909,,,,1.0,0.13333333333333333,0.6080808080808081
11027152,4800.0441466,2,19000.0,1000.0,,,2016.0,1,99998,4,63.0,AHS_2023,2023,0,1,2.0,7.0,1100.0,0.9090909090909091,,,,0.25,0.23333333333333334,0.4641414141414142
11027155,1327.9095874,1,92100.0,,2997.0,897156.0,2016.0,1,14460,7,381.0,AHS_2023,2023,1,0,5.0,7.0,1100.0,,,,,1.0,0.23333333333333334,
11027156,1001.5566742,2,266000.0,1600.0,,,2008.0,1,14460,4,501.0,AHS_2023,2023,0,1,5.0,15.0,1100.0,1.4545454545454546,,,,1.0,0.5,0.9848484848484849
11027158,1001.5566742,1,200000.0,,2016.0,595344.0,2021.0,1,14460,6,501.0,AHS_2023,2023,1,0,5.0,2.0,1100.0,,,,,1.0,0.06666666666666667,
11027159,1168.4202978,1,496040.0,,1447.0,980476.0,2005.0,1,14460,9,501.0,AHS_2023,2023,1,0,5.0,18.0,1100.0,,0.0,,0.0,1.0,0.6,
11027160,1295.4793474,2,92000.0,2400.0,,,2021.0,1,14460,6,382.0,AHS_2023,2023,0,1,3.0,2.0,1100.0,2.1818181818181817,,,,0.5,0.06666666666666667,0.9161616161616162
11027161,1168.4202978,1,150000.0,,791.0,400415.0,2014.0,1,14460,4,501.0,AHS_2023,2023,1,0,5.0,9.0,1100.0,,0.0,,0.0,1.0,0.3,
11027162,4123.402964,1,88004.0,,,173872.0,2004.0,3,99999,8,246.0,AHS_2023,2023,1,0,5.0,19.0,800.0,,,,,1.0,0.6333333333333333,
11027165,3705.1189318,1,123200.0,,970.0,377389.0,2009.0,2,99998,6,405.0,AHS_2023,2023,1,0,5.0,14.0,930.0,,0.0,,0.0,1.0,0.4666666666666667,
11027166,5752.8372069,1,686900.0,,1549.0,861326.0,2013.0,2,99999,8,501.0,AHS_2023,2023,1,0,4.0,10.0,930.0,,0.0,,0.0,0.75,0.3333333333333333,
11027168,551.58013643,,,,,13966.0,,9,41860,3,,AHS_2023,2023,0,0,,,1700.0,,,,,,,
11027170,855.35080261,1,113100.0,,1144.0,1653477.0,1999.0,9,41860,7,501.0,AHS_2023,2023,1,0,5.0,24.0,1700.0,,,,,1.0,0.8,
11027171,299.97195716,,,,,,,9,41860,5,,AHS_2023,2023,0,0,,,1700.0,,,,,,,
11027172,2691.6895148,2,24700.0,6000.0,,,2022.0,2,99998,2,172.0,AHS_2023,2023,0,1,3.0,1.0,930.0,2.6881720430107525,0.0,0.0,0.0,0.5,0.03333333333333333,1.0738351254480285
11027174,734.97026916,1,2000.0,,,3332131.0,1977.0,9,41860,6,14.0,AHS_2023,2023,1,0,4.0,30.0,1700.0,,,,,0.75,1.0,
11027176,898.64715149,1,11000.0,,,821904.0,2000.0,9,41860,7,55.0,AHS_2023,2023,1,0,4.0,23.0,1700.0,,,,,0.75,0.7666666666666667,
11027180,787.46048341,2,365020.0,3600.0,,,2021.0,9,41860,8,501.0,AHS_2023,2023,0,1,5.0,2.0,1700.0,2.1176470588235294,,,,1.0,0.06666666666666667,1.061437908496732
11027183,5213.7841236,1,320000.0,,1721.0,642898.0,1996.0,2,35620,10,501.0,AHS_2023,2023,1,0,5.0,27.0,930.0,,0.0,,0.0,1.0,0.9,
11027186,3705.1189318,1,10200.0,,,448981.0,2023.0,2,99998,6,66.0,AHS_2023,2023,1,0,5.0,0.0,930.0,,,,,1.0,0.0,
11027187,818.29629168,1,50400.0,,,659323.0,1993.0,9,41860,5,278.0,AHS_2023,2023,1,0,5.0,30.0,1700.0,,,,,1.0,1.0,
11027189,733.19383878,1,97000.0,,1375.0,527456.0,1993.0,9,41860,6,501.0,AHS_2023,2023,1,0,3.0,30.0,1700.0,,,,,0.5,1.0,
11027191,787.46048341,1,184000.0,,,994577.0,2015.0,9,41860,6,501.0,AHS_2023,2023,1,0,3.0,8.0,1700.0,,,,,0.5,0.26666666666666666,
11027192,898.64715149,2,60000.0,1800.0,,,2022.0,9,41860,4,386.0,AHS_2023,2023,0,1,5.0,1.0,1700.0,1.0588235294117647,0.0,0.0,0.0,1.0,0.03333333333333333,0.6973856209150325
11027193,855.35080261,1,87400.0,,2408.0,1490127.0,2007.0,9,41860,7,485.0,AHS_2023,2023,1,0,5.0,16.0,1700.0,,,,,1.0,0.5333333333333333,
11027196,896.06901264,2,1900.0,7500.0,,,2021.0,9,41860,3,13.0,AHS_2023,2023,0,1,4.0,2.0,1700.0,2.6881720430107525,,,,0.75,0.06666666666666667,1.168279569892473
11027197,3690.4832646,2,75000.0,1100.0,,,2019.0,2,99998,4,482.0,AHS_2023,2023,0,1,4.0,4.0,930.0,1.1827956989247312,,,,0.75,0.13333333333333333,0.688709677419355
11027199,6515.7345921,1,32600.0,,1782.0,511882.0,2011.0,2,35620,6,210.0,AHS_2023,2023,1,0,4.0,12.0,930.0,,0.0,,0.0,0.75,0.4,
11027201,5834.8883848,2,65000.0,1200.0,,,2018.0,9,99998,4,214.0,AHS_2023,2023,0,1,5.0,5.0,1700.0,0.7058823529411765,,,,1.0,0.16666666666666666,0.6241830065359478
11027204,960.06460054,1,69000.0,,,1956918.0,1998.0,9,41860,6,345.0,AHS_2023,2023,1,0,5.0,25.0,1700.0,,,,,1.0,0.8333333333333334,
11027206,2376.7694575,,,,,384089.0,,2,99998,5,,AHS_2023,2023,0,0,,,930.0,,,,,,,
11027207,878.86171342,1,150000.0,,925.0,613430.0,2001.0,9,41860,7,501.0,AHS_2023,2023,1,0,3.0,22.0,1700.0,,,,,0.5,0.7333333333333333,
11027208,896.06901264,1,54000.0,,,1606815.0,2012.0,9,41860,8,231.0,AHS_2023,2023,1,0,5.0,11.0,1700.0,,,,,1.0,0.36666666666666664,
11027210,1103.0302691,2,119000.0,1300.0,,,2020.0,9,41860,5,501.0,AHS_2023,2023,0,1,4.0,3.0,1700.0,0.7647058823529411,0.0,0.0,0.0,0.75,0.1,0.538235294117647
11027211,838.74550244,1,115000.0,,1318.0,784977.0,2001.0,9,41860,5,501.0,AHS_2023,2023,1,0,4.0,22.0,1700.0,,,,,0.75,0.7333333333333333,
11027212,551.58013643,,,,,98751.0,,9,41860,3,,AHS_2023,2023,0,0,,,1700.0,,,,,,,
11027214,898.64715149,2,60000.0,2200.0,,,2020.0,9,41860,3,383.0,AHS_2023,2023,0,1,4.0,3.0,1700.0,1.2941176470588236,,,,0.75,0.1,0.7147058823529412
11027215,4594.3204571,2,11800.0,150.0,,,2009.0,2,99999,5,75.0,AHS_2023,2023,0,1,4.0,14.0,930.0,0.16129032258064516,0.0,0.0,0.0,0.75,0.4666666666666667,0.4593189964157706
11027218,7198.0060505,2,56000.0,1000.0,,,2016.0,2,99998,5,184.0,AHS_2023,2023,0,1,4.0,7.0,930.0,1.075268817204301,,,,0.75,0.23333333333333334,0.6862007168458781
11027219,787.46048341,1,113504.0,,,183999.0,2010.0,9,41860,5,501.0,AHS_2023,2023,1,0,4.0,13.0,1700.0,,,,,0.75,0.43333333333333335,
11027220,813.35684106,1,150000.0,,2316.0,964455.0,2020.0,9,41860,6,495.0,AHS_2023,2023,1,0,3.0,3.0,1700.0,,0.0,,0.0,0.5,0.1,
11027223,3938.9110267,2,6000.0,1000.0,,,1978.0,2,35620,6,38.0,AHS_2023,2023,0,1,4.0,30.0,930.0,1.075268817204301,,,,0.75,1.0,0.9417562724014337
11027224,5958.1545862,1,25200.0,,,58882.0,2007.0,9,99998,4,176.0,AHS_2023,2023,1,0,1.0,16.0,1700.0,,,,,0.0,0.5333333333333333,
11027226,6120.2319252,1,314000.0,,1225.0,1408648.0,2020.0,9,99998,5,501.0,AHS_2023,2023,1,0,5.0,3.0,1700.0,,,,,1.0,0.1,
11027227,4473.575434,2,74000.0,1700.0,,,2009.0,9,99998,5,318.0,AHS_2023,2023,0,1,3.0,14.0,1700.0,1.0,,,,0.5,0.4666666666666667,0.6555555555555556
11027228,3152.2040858,1,105900.0,,,254740.0,1983.0,8,99999,8,501.0,AHS_2023,2023,1,0,4.0,30.0,1300.0,,,,,0.75,1.0,
11027229,3647.561892,1,794000.0,,,244054.0,2005.0,2,99998,5,501.0,AHS_2023,2023,1,0,5.0,18.0,930.0,,,,,1.0,0.6,
11027230,669.50102367,2,29900.0,760.0,,,2019.0,9,41860,5,125.0,AHS_2023,2023,0,1,4.0,4.0,1700.0,0.4470588235294118,0.0,0.0,0.0,0.75,0.13333333333333333,0.4434640522875817
11027231,878.86171342,1,130200.0,,4691.0,616387.0,2020.0,9,41860,8,365.0,AHS_2023,2023,1,0,4.0,3.0,1700.0,,0.0,,0.0,0.75,0.1,
11027232,1088.0998233,1,120000.0,,1860.0,555229.0,2020.0,9,41860,7,389.0,AHS_2023,2023,1,0,4.0,3.0,1700.0,,,,,0.75,0.1,
11027233,916.43837142,1,236000.0,,1446.0,1075539.0,2009.0,9,41860,4,501.0,AHS_2023,2023,1,0,5.0,14.0,1700.0,,0.0,,0.0,1.0,0.4666666666666667,
11027236,5213.7841236,1,102800.0,,1611.0,506485.0,2021.0,2,35620,5,501.0,AHS_2023,2023,1,0,5.0,2.0,930.0,,0.0,,0.0,1.0,0.06666666666666667,
11027237,281.42298856,,,,,,,9,99998,3,,AHS_2023,2023,0,0,,,1700.0,,,,,,,
11027238,2372.8294212,,,,,54588.0,,2,99998,3,,AHS_2023,2023,0,0,,,930.0,,,,,,,
11027239,4170.3086896,1,155700.0,,,852542.0,1999.0,9,99998,6,501.0,AHS_2023,2023,1,0,3.0,24.0,1700.0,,,,,0.5,0.8,
11027242,855.35080261,1,15000.0,,4760.0,1478034.0,2017.0,9,41860,6,105.0,AHS_2023,2023,1,0,5.0,6.0,1700.0,,0.0,,0.0,1.0,0.2,
11027243,725.53614874,,,,,,,9,41860,4,,AHS_2023,2023,0,0,,,1700.0,,,,,,,
11027244,1444.1123385,2,55000.0,1600.0,,,2022.0,9,41860,4,354.0,AHS_2023,2023,0,1,3.0,1.0,1700.0,0.9411764705882353,,,,0.5,0.03333333333333333,0.49150326797385624
11027245,916.43837142,1,335004.0,,3476.0,1120488.0,2017.0,9,41860,7,501.0,AHS_2023,2023,1,0,5.0,6.0,1700.0,,0.0,,0.0,1.0,0.2,
11027246,787.46048341,2,110000.0,2500.0,,,2023.0,9,41860,5,501.0,AHS_2023,2023,0,1,4.0,0.0,1700.0,1.4705882352941178,0.0,0.0,0.0,0.75,0.0,0.7401960784313726
11027247,4170.3086896,1,85200.0,,,455596.0,2022.0,9,99998,5,501.0,AHS_2023,2023,1,0,4.0,1.0,1700.0,,,,,0.75,0.03333333333333333,
11027248,2372.8294212,,,,,124091.0,,2,99998,3,,AHS_2023,2023,0,0,,,930.0,,,,,,,
11027249,551.58013643,,,,,15191.0,,9,41860,3,,AHS_2023,2023,0,0,,,1700.0,,,,,,,
11027251,916.43837142,1,191400.0,,30277.0,9999998.0,2001.0,9,41860,6,501.0,AHS_2023,2023,1,0,5.0,22.0,1700.0,,,,,1.0,0.7333333333333333,
11027252,733.19383878,2,33000.0,1100.0,,,2013.0,9,41860,3,137.0,AHS_2023,2023,0,1,1.0,10.0,1700.0,0.6470588235294118,,,,0.0,0.3333333333333333,0.32679738562091504
11027253,2188.5118813,,,,,403669.0,,2,99998,8,,AHS_2023,2023,0,0,,,930.0,,,,,,,
11027254,734.97026916,1,45200.0,,,466283.0,1989.0,9,41860,7,250.0,AHS_2023,2023,1,0,3.0,30.0,1700.0,,,,,0.5,1.0,
11027256,734.97026916,1,193000.0,,1247.0,721160.0,1994.0,9,41860,4,501.0,AHS_2023,2023,1,0,5.0,29.0,1700.0,,,,,1.0,0.9666666666666667,
11027259,1002.9539157,1,172980.0,,1145.0,522869.0,2017.0,9,41860,6,501.0,AHS_2023,2023,1,0,3.0,6.0,1700.0,,0.0,,0.0,0.5,0.2,
11027260,1002.9539157,1,165000.0,,1914.0,579207.0,2018.0,9,41860,5,501.0,AHS_2023,2023,1,0,5.0,5.0,1700.0,,,,,1.0,0.16666666666666666,
11027262,916.43837142,2,312000.0,2900.0,,,2021.0,9,41860,4,501.0,AHS_2023,2023,0,1,5.0,2.0,1700.0,1.7058823529411764,0.0,0.0,0.0,1.0,0.06666666666666667,0.9241830065359479
11027264,3672.48495,1,2700.0,,,127773.0,1951.0,2,99998,9,19.0,AHS_2023,2023,1,0,4.0,30.0,930.0,,,,,0.75,1.0,
11027265,864.3413193,2,36000.0,80.0,,,2018.0,9,99998,3,150.0,AHS_2023,2023,0,1,3.0,5.0,1700.0,0.047058823529411764,,,,0.5,0.16666666666666666,0.23790849673202616
11027266,4069.7179639,1,23640.0,,,422109.0,1988.0,9,99998,5,131.0,AHS_2023,2023,1,0,3.0,30.0,1700.0,,,,,0.5,1.0,
11027270,4180.4249032,1,394000.0,,4249.0,1815120.0,2015.0,9,99998,10,501.0,AHS_2023,2023,1,0,5.0,8.0,1700.0,,,,,1.0,0.26666666666666666,
11027271,787.46048341,1,350470.0,,7000.0,1558589.0,2007.0,9,41860,7,501.0,AHS_2023,2023,1,0,5.0,16.0,1700.0,,,,,1.0,0.5333333333333333,
11027272,855.35080261,1,137200.0,,,1169118.0,2017.0,9,41860,5,501.0,AHS_2023,2023,1,0,5.0,6.0,1700.0,,,,,1.0,0.2,
11027273,551.58013643,,,,,469059.0,,9,41860,5,,AHS_2023,2023,0,0,,,1700.0,,,,,,,
11027274,838.74550244,2,13600.0,1000.0,,,2019.0,9,41860,2,68.0,AHS_2023,2023,0,1,3.0,4.0,1700.0,0.5882352941176471,0.0,0.0,0.0,0.5,0.13333333333333333,0.4071895424836602
11027275,916.43837142,1,204480.0,,6074.0,2036010.0,2011.0,9,41860,6,501.0,AHS_2023,2023,1,0,5.0,12.0,1700.0,,,,,1.0,0.4,
11027278,2909.2598543,,,,,246401.0,,9,99998,2,,AHS_2023,2023,0,0,,,1700.0,,,,,,,
11027279,4443.5466223,1,252530.0,,406.0,344552.0,2005.0,9,99998,8,501.0,AHS_2023,2023,1,0,5.0,18.0,1700.0,,,,,1.0,0.6,
11027281,885.85396349,2,41500.0,1800.0,,,2020.0,2,35620,3,172.0,AHS_2023,2023,0,1,3.0,3.0,930.0,1.935483870967742,0.0,0.0,0.0,0.5,0.1,0.8451612903225807
11027286,734.97026916,1,88004.0,,1240.0,620058.0,1981.0,9,41860,6,501.0,AHS_2023,2023,1,0,3.0,30.0,1700.0,,,,,0.5,1.0,
11027290,820.27891389,1,63400.0,,,1294482.0,2015.0,9,41860,7,444.0,AHS_2023,2023,1,0,5.0,8.0,1700.0,,,,,1.0,0.26666666666666666,
11027291,1071.500142,1,229000.0,,2801.0,1355806.0,2009.0,9,41860,6,501.0,AHS_2023,2023,1,0,4.0,14.0,1700.0,,0.0,,0.0,0.75,0.4666666666666667,
11027294,6065.9161632,2,166000.0,3000.0,,,2017.0,2,35620,5,501.0,AHS_2023,2023,0,1,5.0,6.0,930.0,2.6881720430107525,0.0,0.0,0.0,1.0,0.2,1.2960573476702508
11027296,6120.2319252,2,18000.0,630.0,,,2019.0,9,99998,4,75.0,AHS_2023,2023,0,1,4.0,4.0,1700.0,0.37058823529411766,0.0,0.0,0.0,0.75,0.13333333333333333,0.41797385620915034
11027297,1002.9539157,1,1100.0,,,3920.0,2023.0,9,41860,3,5.0,AHS_2023,2023,1,0,3.0,0.0,1700.0,,,,,0.5,0.0,
